adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/59kBgtfbhh1dalgjGvFhDL98jN.jpg,"[18, 10749]",2457,fr,Les Enfants du Paradis,"Nathalie falls for Baptiste Debureau, a mime. But his heart is set on Garance, who is also coveted by Frederick Lemaitre and the Count of Montray.",11.492,/yiy9stl1jjVhW44ypkWMFDT8Ix3.jpg,1945-03-15,Children of Paradise,False,8.125,372
False,/1ZSWFzAP4AZuFCigZZoib2RdcUO.jpg,"[18, 9648, 53]",411088,es,Contratiempo,"Barcelona, Spain. Adrián Doria, a young and successful businessman accused of murder, meets one night with Virginia Goodman, an expert interrogation lawyer, in order to devise a defense strategy.",42.773,/fptnZJbLzKUHeNlYrAynbyoL5YJ.jpg,2017-01-06,The Invisible Guest,False,8.124,4323
False,/sTp8K0SfcC2RQef1Tu160z3niHO.jpg,"[35, 10752]",935,en,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,"After the insane General Jack D. Ripper initiates a nuclear strike on the Soviet Union, a war room full of politicians, generals and a Russian diplomat all frantically try to stop the nuclear strike.",34.453,/7SixLzxcqezkZEYU8pcHZgbkmjp.jpg,1964-01-29,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,False,8.124,5283
False,/cXQH2u7wUIX1eoIdEj51kHXoWhX.jpg,"[35, 80]",100,en,"Lock, Stock and Two Smoking Barrels",A card shark and his unwillingly-enlisted friends need to make a lot of cash quick after losing a sketchy poker match. To do this they decide to pull a heist on a small-time gang who happen to be operating out of the flat next door.,13.992,/wt2TRBmFmBn5M5MBcPTwovlREaB.jpg,1998-08-28,"Lock, Stock and Two Smoking Barrels",False,8.123,6235
False,/bQS43HSLZzMjZkcHJz4fGc7fNdz.jpg,"[878, 10749, 35]",792307,en,Poor Things,"Brought back to life by an unorthodox scientist, a young woman runs off with a debauched lawyer on a whirlwind adventure across the continents. Free from the prejudices of her times, she grows steadfast in her purpose to stand for equality and liberation.",610.946,/kCGlIMHnOm8JPXq3rXM6c5wMxcT.jpg,2023-12-07,Poor Things,False,8.1,1248
False,/zPbu0CFnAT2kYfbGWjgZBTajmzi.jpg,"[35, 18]",439,it,La dolce vita,"Episodic journey of journalist Marcello who struggles to find his place in the world, torn between the allure of Rome's elite social scene and the stifling domesticity offered by his girlfriend, all the while searching for a way to become a serious writer.",20.441,/11hMHhThUb53fHoDDyn5LUsw0Z.jpg,1960-02-05,La Dolce Vita,False,8.119,1730
False,/fm6KqXpk3M2HVveHwCrBSSBaO0V.jpg,"[18, 36]",872585,en,Oppenheimer,The story of J. Robert Oppenheimer's role in the development of the atomic bomb during World War II.,594.229,/ptpr0kGAckfQkJeJIt8st5dglvd.jpg,2023-07-19,Oppenheimer,False,8.118,6729
False,/mFVGzW8a2Z37NphnuB6liChiuRv.jpg,[35],38288,it,I corti,"I corti (""shorts"") by Aldo, Giovanni & Giacomo was the first stage show of the comedy trio, with the participation of Marina Massironi. It was recorded live at the Teatro Nuovo in Ferrara on 28 and 29 March 1996. Produced by Agidi, with the theatre direction of Arturo Brachetti.",5.261,/y3hEulMYSTQuvmI5jBTyWrcvJQX.jpg,1996-03-29,I corti,False,8.118,340
False,/byQdu1nzQLI9t1VeoP1xuQfru3L.jpg,"[80, 53]",996,en,Double Indemnity,"A rich woman and a calculating insurance agent plot to kill her unsuspecting husband after he signs a double indemnity policy. Against a backdrop of distinctly Californian settings, the partners in crime plan the perfect murder to collect the insurance, which pays double if the death is accidental.",21.062,/kkfKLeOTo7RjS9TxHKpknlL7huS.jpg,1944-07-06,Double Indemnity,False,8.118,1680
False,/wqpTrmGiqMJ6onAq3zrBhfomIJl.jpg,"[16, 12, 35, 14]",532067,ja,映画 この素晴らしい世界に祝福を！紅伝説,"It is not strange that the Demon Lord's forces fear the Crimson Demons, the clan from which Megumin and Yunyun originate. Even if the Demon Lord's generals attack their village, the Crimson Demons can just easily brush them off with their supreme mastery of advanced and overpowered magic.  When Yunyun receives a seemingly serious letter regarding a potential disaster coming to her hometown, she immediately informs Kazuma Satou and the rest of his party. After a series of wacky misunderstandings, it turns out to be a mere prank by her fellow demon who wants to be an author. Even so, Megumin becomes worried about her family and sets out toward the Crimson Demons' village with the gang.  There, Kazuma and the others decide to sightsee the wonders of Megumin's birthplace. However, they soon come to realize that the nonsense threat they received might have been more than just a joke.",28.539,/fv5BgcfkpWh3V6Pb1qVlXESBOdl.jpg,2019-08-30,KONOSUBA – God's blessing on this wonderful world! Legend of Crimson,False,8.114,503
False,/yYEOYzgqPB31mkSsuPdCvXH3zHv.jpg,"[35, 18]",626332,en,Flamin' Hot,"The inspiring true story of Richard Montañez, the Frito Lay janitor who channeled his Mexican American heritage and upbringing to turn the iconic Flamin’ Hot Cheetos into a snack that disrupted the food industry and became a global pop culture phenomenon.",59.935,/a7KyFMPXj0iY4EoLq1PIGU1WJPw.jpg,2023-03-11,Flamin' Hot,False,8.112,491
False,/vw3zNfzvnVNF7nIjpiEgcdznfeC.jpg,"[16, 28, 14]",664767,en,Mortal Kombat Legends: Scorpion's Revenge,"After the vicious slaughter of his family by stone-cold mercenary Sub-Zero, Hanzo Hasashi is exiled to the torturous Netherrealm. There, in exchange for his servitude to the sinister Quan Chi, he’s given a chance to avenge his family – and is resurrected as Scorpion, a lost soul bent on revenge. Back on Earthrealm, Lord Raiden gathers a team of elite warriors – Shaolin monk Liu Kang, Special Forces officer Sonya Blade and action star Johnny Cage – an unlikely band of heroes with one chance to save humanity. To do this, they must defeat Shang Tsung’s horde of Outworld gladiators and reign over the Mortal Kombat tournament.",42.558,/4VlXER3FImHeFuUjBShFamhIp9M.jpg,2020-04-12,Mortal Kombat Legends: Scorpion's Revenge,False,8.111,1330
False,/ul4WiN9EJxsMokdg7z4Y6iisvHS.jpg,"[28, 12, 14, 53]",518068,ko,신과함께-인과 연,"As the deceased soul Ja-hong and his three afterlife guardians prepare for their remaining trials for reincarnation, the guardians soon come face to face with the truth of their tragic time on Earth 1,000 years earlier.",51.671,/9BnqBHFGDv3WlCPB2qQwzAWdy7y.jpg,2018-08-01,Along with the Gods: The Last 49 Days,False,8.111,559
False,/n4GJFGzsc7NinI1VeGDXIcQjtU2.jpg,"[18, 10749]",843,cn,花樣年華,"In Hong Kong of 1962, Mrs. Chan and Mr. Chow, a journalist, move into neighbouring apartments on the same day. Their encounters are formal and polite—until a discovery about their respective spouses creates an intimate bond between them.",39.104,/iYypPT4bhqXfq1b6EnmxvRt6b2Y.jpg,2000-09-29,In the Mood for Love,False,8.11,2472
False,/ksdencRboJK5L17GFfRJ0UnLVVh.jpg,"[80, 28, 18, 53]",9702,en,Bound by Honor,"Based on the true life experiences of poet Jimmy Santiago Baca, the film focuses on half-brothers Paco and Cruz, and their bi-racial cousin Miklo. It opens in 1972, as the three are members of an East L.A. gang known as the ""Vatos Locos"", and the story focuses on how a violent crime and the influence of narcotics alter their lives. Miklo is incarcerated and sent to San Quentin, where he makes a ""home"" for himself. Cruz becomes an exceptional artist, but a heroin addiction overcomes him with tragic results. Paco becomes a cop and an enemy to his ""carnal"", Miklo.",64.138,/gvP6R6juhe2IpCG7QGDgjyUvm0g.jpg,1993-02-05,Bound by Honor,False,8.109,1195
False,/zbi0Ib6FSUHlUu3nC0t3Mzkm5D4.jpg,[18],705,en,All About Eve,"From the moment she glimpses her idol at the stage door, Eve Harrington is determined to take the reins of power away from the great actress Margo Channing. Eve maneuvers her way into Margo's Broadway role, becomes a sensation and even causes turmoil in the lives of Margo's director boyfriend, her playwright and his wife. Only the cynical drama critic sees through Eve, admiring her audacity and perfect pattern of deceit.",12.274,/6numIZH6uR3NlJgY9m7nGH0jhs.jpg,1950-11-09,All About Eve,False,8.109,1433
False,/8UERCtJeV1nhnZZXvdWeg8WlYhW.jpg,"[28, 53, 878]",280,en,Terminator 2: Judgment Day,"Set ten years after the events of the original, James Cameron’s classic sci-fi action flick tells the story of a second attempt to get the rid of rebellion leader John Connor, this time targeting the boy himself. However, the rebellion has sent a reprogrammed terminator to protect Connor.",77.357,/5M0j0B18abtBI5gi2RhfjjurTqb.jpg,1991-07-03,Terminator 2: Judgment Day,False,8.109,12141
False,/moTOuNKnM2phZCYPF49Y1Hb7WJj.jpg,[18],655,en,"Paris, Texas","A man wanders out of the desert not knowing who he is. His brother finds him, and helps to pull his memory back of the life he led before he walked out on his family and disappeared four years earlier.",23.464,/7G6ea5djDvCxfqfoMAX8479T4UB.jpg,1984-07-16,"Paris, Texas",False,8.1,1646
False,/zyO6j74DKMWfp5snWg6Hwo0T3Mz.jpg,"[80, 18, 9648]",548,ja,羅生門,"Brimming with action while incisively examining the nature of truth, ""Rashomon"" is perhaps the finest film ever to investigate the philosophy of justice. Through an ingenious use of camera and flashbacks, Kurosawa reveals the complexities of human nature as four people recount different versions of the story of a man's murder and the rape of his wife.",22.753,/vL7Xw04nFMHwnvXRFCmYYAzMUvY.jpg,1950-08-26,Rashomon,False,8.107,2036
False,/wooZWiC4NWH0ahCSUOogEmVejHo.jpg,"[10751, 14]",640344,it,Me contro Te: Il film - La vendetta del Signor S,"A young couple who makes popular YouTube videos for children sets out to win an award, but an evil mastermind stands in the way of their success.",6.461,/sfeQTIRkJjWt8IPDSBcPqkrcaas.jpg,2020-01-17,Me Against You: Mr. S's Vendetta,False,8.107,462
False,/acqlcQWYE2F1ZRfS9dd4Mwb6BIO.jpg,"[18, 10752, 36]",472454,tr,Ayla,"In 1950, amidst the ravages of the Korean War, Sergeant Süleyman stumbles upon a a half-frozen little girl, with no parents and no help in sight and he risks his own life to save her, smuggling her into his army base and out of harm’s way.",11.429,/dETDsjBNtWyzdrqi0DFSielMWk5.jpg,2017-10-27,Ayla: The Daughter of War,False,8.1,341
False,/5zTwAcnI3zCJ0mucPPnoBtkSWEV.jpg,"[35, 10749, 80]",239,en,Some Like It Hot,"Two musicians witness a mob hit and struggle to find a way out of the city before they are found by the gangsters. Their only opportunity is to join an all-girl band as they leave on a tour. To make their getaway they must first disguise themselves as women, then keep their identities secret and deal with the problems this brings - such as an attractive bandmate and a very determined suitor.",29.305,/hVIKyTK13AvOGv7ICmJjK44DTzp.jpg,1959-03-19,Some Like It Hot,False,8.105,3264
False,/gPW90IPq6Go8hlT0n7Es3cFl7ly.jpg,"[18, 10770]",550776,en,Believe Me: The Abduction of Lisa McVey,"On the night she plans on taking her own life, 17-year-old 'Lisa McVey' is kidnapped and finds herself fighting to stay alive and manages to be a victim of rape. She manages to talk her attacker into releasing her, but when she returns home, no one believes her story except for one detective, who suspects she was abducted by a serial killer. Based on horrifying true events.",22.712,/qbJEzCzEKDHPZDiRvSSBiYEKaAH.jpg,2018-09-30,Believe Me: The Abduction of Lisa McVey,False,8.104,581
False,/7zN7m5jEyrNxFYm2EbQJAZwAG5i.jpg,[18],103663,da,Jagten,"A teacher lives a lonely life, all the while struggling over his son’s custody. His life slowly gets better as he finds love and receives good news from his son, but his new luck is about to be brutally shattered by an innocent little lie.",27.483,/jkixsXzRh28q3PCqFoWcf7unghT.jpg,2012-10-25,The Hunt,False,8.102,3898
False,/aFmoJntgDPR0Jd8XD1ZfFSmcqMg.jpg,"[18, 10752, 9648]",46738,fr,Incendies,"A mother's last wishes send twins Jeanne and Simon on a journey to Middle East in search of their tangled roots. Adapted from Wajdi Mouawad's acclaimed play, Incendies tells the powerful and moving tale of two young adults' voyage to the core of deep-rooted hatred, never-ending wars and enduring love.",26.494,/32AMaBXEKALH0x5lvEGxjqjDSBQ.jpg,2010-09-04,Incendies,False,8.101,2447
False,/zd7mu6dJKxkVtBdXqlEQ9W3msKl.jpg,"[18, 53]",11878,ja,用心棒,"A nameless ronin, or samurai with no master, enters a small village in feudal Japan where two rival businessmen are struggling for control of the local gambling trade. Taking the name Sanjuro Kuwabatake, the ronin convinces both silk merchant Tazaemon and sake merchant Tokuemon to hire him as a personal bodyguard, then artfully sets in motion a full-scale gang war between the two ambitious and unscrupulous men.",17.156,/tN7kYPjRhDolpui9sc9Eq9n5b2O.jpg,1961-04-25,Yojimbo,False,8.102,1324
False,/jz9Kep0xWjiA6QDHSsd43ASxNfj.jpg,"[878, 18, 10749]",38,en,Eternal Sunshine of the Spotless Mind,"Joel Barish, heartbroken that his girlfriend underwent a procedure to erase him from her memory, decides to do the same. However, as he watches his memories of her fade away, he realises that he still loves her, and may be too late to correct his mistake.",76.617,/5MwkWH9tYHv3mV9OdYTMR5qreIz.jpg,2004-03-19,Eternal Sunshine of the Spotless Mind,False,8.1,14139
False,/n5A7brJCjejceZmHyujwUTVgQNC.jpg,"[14, 12]",12445,en,Harry Potter and the Deathly Hallows: Part 2,"Harry, Ron and Hermione continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards, Harry discovers a trio of magical objects that endow him with powers to rival Voldemort's formidable skills.",157.04,/c54HpQmuwXjHq2C9wmoACjxoom3.jpg,2011-07-12,Harry Potter and the Deathly Hallows: Part 2,False,8.099,19694
False,/ryoWP1kvNcwPif6uNbuZwQfrJPy.jpg,"[35, 80]",24382,it,I soliti ignoti,"Best friends Peppe and Mario are thieves, but they're not very good at it. Still, Peppe thinks that he's finally devised a master heist that will make them rich. With the help of some fellow criminals, he plans to dig a tunnel from a rented apartment to the pawnshop next door, where they can rob the safe. But his plan is far from foolproof, and the fact that no one in the group has any experience digging tunnels proves to be the least of their problems.",8.074,/f5OxD8Nl0pR3DcYHtYhHRfpsmjl.jpg,1958-07-26,Big Deal on Madonna Street,False,8.098,666
